# Project Key:1,Project Name:2,Last Analysis:3,bugs:4,vulnerabilities:5,code_smells:6,security_hotspots:7,reliability_rating:8,security_rating:9,sqale_rating:10,security_review_rating:11,sqale_debt_ratio:12,sqale_index:13,coverage:14,duplicated_lines_density:15,security_hotspots_reviewed:16,new_bugs:17,new_vulnerabilities:18,new_code_smells:19,new_security_hotspots:20,new_reliability_rating:21,new_security_rating:22,new_maintainability_rating:23,new_security_review_rating:24,new_sqale_debt_ratio:25,new_coverage:26,new_duplicated_lines_density:27,new_security_hotspots_reviewed:28,ncloc:29,classes:30,duplications_data:31,lines:32,iz_client:33,comment_lines_density:34,cognitive_complexity:35,duplicated_lines:36,effort_to_reach_maintainability_rating_a:37,iz_component_loggers:38,wont_fix_issues:39,generated_lines:40,major_violations:41,iz_muit_exists:42,iz_debug_loggers:43,new_info_violations:44,test_success_density:45,test_execution_time:46,minor_violations:47,iz_component_vm:48,iz_trace_loggers:49,iz_listener_https:50,skipped_tests:51,test_failures:52,iz_component_ftp:53,iz_api_no_of_apis:54,security_remediation_effort:55,test_errors:56,new_duplicated_lines:57,iz_business_group:58,new_blocker_violations:59,projects:60,iz_error_loggers:61,false_positive_issues:62,iz_component_database:63,branch_coverage:64,iz_global_exception_conf:65,tests:66,team_size:67,iz_scripting_components:68,new_branch_coverage:69,new_lines_to_cover:70,new_violations:71,violations:72,business_value:73,alert_status:74,iz_component_file:75,open_issues:76,iz_mule_version:77,complexity:78,new_technical_debt:79,iz_component_batch:80,ncloc_language_distribution:81,new_major_violations:82,new_conditions_to_cover:83,confirmed_issues:84,iz_info_loggers:85,line_coverage:86,reliability_remediation_effort:87,statements:88,duplicated_blocks:89,new_duplicated_blocks:90,releasability_rating:91,uncovered_lines:92,files:93,new_uncovered_lines:94,iz_component_flows:95,iz_component_ws:96,new_line_coverage:97,new_security_remediation_effort:98,new_uncovered_conditions:99,blocker_violations:100,new_minor_violations:101,reopened_issues:102,critical_violations:103,new_critical_violations:104,uncovered_conditions:105,new_reliability_remediation_effort:106,duplicated_files:107,new_lines:108,directories:109,iz_warn_loggers:110,iz_listener_http:111,quality_gate_details:112,iz_component_dw:113,lines_to_cover:114,info_violations:115,functions:116,comment_lines:117,generated_ncloc:118,burned_budget:119,conditions_to_cover:120,URL:121
6d006d9e-f49c-4289-997d-55365c7a6185:snow-userdata-sapi,snow-userdata-sapi,9/8/2022,20,5,152,4,3,4,1,5,1.40%,1349,,0.00%,0,,,,,,,,,,,,,3143,,,3216,,,,0,0,22,0,,47,No,0,,,,62,0,0,0,,,0,0,63,,,NA,,,0,0,0,,No,,,0,,,,177,,OK,0,177,4.x,,,0,api=1258;mule=1885,,,0,0,,300,,0,,,,62,,7,0,,,,0,,0,6,,,,0,,,0,4,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",24,,62,,,,,,
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:sop-eapi,sop-eapi,5/17/2022,0,3,307,0,1,5,1,1,1.20%,1413,0.00%,0.00%,,,,,,,,,,,,,,4055,1,,4251,,0.00%,0,0,0,13,0,,7,Yes,0,,,,242,0,0,0,,,0,2,23,,,NA,,,0,0,0,,No,,,0,,,,310,,OK,0,310,4.x,1,,0,api=2465;java=9;mule=1581,,,0,0,0.00%,0,1,0,,,1,109,,5,0,,,,25,,0,2,,,,0,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",7,1,34,1,1,,,,
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:sop-external-proxy,sop-external-proxy,6/7/2022,0,4,233,0,1,5,1,1,1.00%,1099,,0.00%,,,,,,,,,,,,,,3599,,,3756,,,,0,0,7,0,,7,No,0,,,,192,0,0,0,,,0,1,26,,,NA,,,0,0,0,,No,,,0,,,,237,,OK,0,237,4.x,,,0,api=2292;mule=1307,,,0,0,,0,,0,,,,97,,3,0,,,,22,,0,2,,,,0,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",3,,14,,,,,,
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:sop-papi,sop-papi,8/5/2022,0,5,346,0,1,5,1,1,1.20%,1472,,0.00%,,0,0,3,0,1,1,1,1,0.00%,,0.00%,,4022,,,4154,,,,0,0,10,0,,6,Yes,0,0,,,295,0,0,0,,,0,1,40,,0,NA,2,,0,0,0,,No,,,0,,0,3,351,,OK,0,351,4.x,,36,0,api=2507;mule=1515,0,0,0,0,,0,,0,0,,,98,0,5,0,,0,0,24,1,0,2,0,,0,0,18,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",4,,24,,,,,,
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:sop-sapi,sop-sapi,8/5/2022,0,3,373,0,1,5,1,1,1.30%,1526,,0.00%,,0,0,2,0,1,1,1,1,0.00%,,0.00%,,3858,,,4026,,,,0,0,9,0,,6,Yes,0,0,,,328,0,0,0,,,0,1,23,,0,NA,2,,0,0,1,,No,,,0,,0,2,376,,OK,0,376,4.x,,30,0,api=2484;mule=1374,0,0,0,0,,0,,0,0,,,98,0,4,0,,0,0,23,0,0,1,0,,0,0,116,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",4,,18,,,,,,
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:storms-workorders-sapi,storms-workorders-sapi,9/8/2022,16,17,340,1,3,5,1,5,1.50%,2493,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,5375,,,5804,,,,0,0,49,0,,91,Yes,0,0,,,230,0,0,0,,,0,1,230,,0,NA,0,,0,0,11,,No,,,0,,0,0,373,,OK,0,373,4.x,,0,0,api=2772;mule=2603,0,0,0,0,,240,,0,0,,,100,0,14,0,,0,0,2,0,0,2,0,,0,0,8,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",14,,48,,,,,,
3af37cb5-9e60-4b30-b051-8361edf1d3ef:sts-tickets-eapi,sts-tickets-eapi,7/21/2022,0,4,102,0,1,5,1,1,1.10%,936,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,0.00%,,2834,,,3368,,,,0,0,20,0,,3,Yes,0,0,,,26,0,0,0,,,0,2,26,,0,NA,0,,0,0,0,,No,,,0,,0,0,106,,OK,0,106,4.x,,0,0,api=1221;mule=1613,0,0,0,0,,0,,0,0,,,86,0,5,0,,0,0,40,0,0,3,0,,0,0,6,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",8,,34,,,,,,
6d006d9e-f49c-4289-997d-55365c7a6185:tangoe-userdata-sapi,tangoe-userdata-sapi,9/7/2022,5,2,81,1,3,5,1,5,0.90%,832,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,3048,,,3174,,,,0,0,11,0,,27,No,0,0,,,34,0,0,0,,,0,0,17,,0,NA,0,,0,0,0,,No,,,0,,0,0,88,,OK,0,88,4.x,,0,0,api=1455;mule=1593,0,0,0,0,,75,,0,0,,,64,0,4,0,,0,0,1,0,0,1,0,,0,0,4,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",9,,25,,,,,,
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:test-new-release-upgrade,test-new-release-upgrade,10/4/2022,0,2,295,0,1,5,1,1,2.30%,1175,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,0.00%,,1716,,,2792,,,,0,0,14,0,,9,No,0,0,,,245,0,0,0,,,0,0,17,,0,NA,0,,0,0,0,,No,,,0,,0,0,297,,OK,0,297,4.x,,0,0,mule=1716,0,0,0,0,,0,,0,0,,,55,0,9,0,,0,0,1,0,0,3,0,,0,0,56,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",14,,39,,,,,,
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:test-new-release-upgrade-1,test-new-release-upgrade-1,5/19/2022,0,3,293,0,1,5,1,1,2.20%,1165,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,0.00%,,1761,,,2856,,,,0,0,14,0,,9,Yes,0,0,,,245,0,0,0,,,0,0,23,,0,NA,0,,0,0,0,,No,,,0,,0,0,296,,OK,0,296,4.x,,0,0,mule=1761,0,0,0,0,,0,,0,0,,,60,0,9,0,,0,0,1,0,0,3,0,,0,0,1,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",14,,38,,,,,,
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:test-new-release-upgrade-2,test-new-release-upgrade-2,5/19/2022,0,3,293,0,1,5,1,1,2.20%,1165,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,0.00%,,1762,,,2857,,,,0,0,14,0,,9,Yes,0,0,,,245,0,0,0,,,0,0,23,,0,NA,0,,0,0,0,,No,,,0,,0,0,296,,OK,0,296,4.x,,0,0,mule=1762,0,0,0,0,,0,,0,0,,,60,0,9,0,,0,0,1,0,0,3,0,,0,0,2,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",14,,38,,,,,,
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:test-runtime-pipeline,test-runtime-pipeline,12/17/2021,0,3,254,0,1,5,1,1,1.50%,1148,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,0.00%,,2631,,,2964,,,,0,0,10,0,,5,Yes,0,0,,,205,0,0,0,,,0,2,23,,0,NA,0,,0,0,0,,No,,,0,,0,0,257,,OK,0,257,4.x,,0,0,api=959;mule=1672,0,0,0,0,,0,,0,0,,,86,0,5,1,,0,0,18,0,0,3,0,,0,0,1,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",8,,26,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:tickets-papi,tickets-papi,4/11/2022,0,4,299,0,1,5,1,1,1.80%,3686,,0.00%,,0,0,2,0,1,1,1,1,0.00%,,0.00%,,6747,,,6894,,,,0,0,20,0,,8,Yes,0,0,,,30,0,0,0,,,0,6,26,,0,NA,2,,0,0,0,,No,,,0,,0,2,303,,OK,0,303,4.x,,30,0,api=3613;mule=3134,0,0,0,0,,0,,0,0,,,142,0,9,0,,0,0,208,0,0,12,0,,0,0,21,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",4,,45,,,,,,
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:timeinfo-eapi,timeinfo-eapi,5/17/2022,0,5,427,0,1,5,1,1,1.30%,2209,,0.00%,,,,,,,,,,,,,,5814,,,6567,,,,0,0,38,0,,26,Yes,0,,,,309,0,0,0,,,0,2,40,,,NA,,,0,0,0,,No,,,0,,,,432,,OK,0,432,4.x,,,0,api=2949;mule=2865,,,0,0,,0,,0,,,,145,,18,0,,,,20,,0,11,,,,0,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",28,,66,,,,,,
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:timeinfo-papi,timeinfo-papi,6/7/2022,0,5,826,0,1,5,1,1,1.90%,4492,,0.00%,,,,,,,,,,,,,,7821,,,9722,,,,0,0,57,0,,39,Yes,0,,,,560,0,0,0,,,0,10,40,,,NA,,,0,0,0,,No,,,0,,,,831,,OK,0,831,4.x,,,0,api=3981;mule=3840,,,0,0,,0,,0,,,,282,,28,0,,,,83,,0,15,,,,0,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",73,,134,,,,,,
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:timeinfo-proxy,timeinfo-proxy,6/7/2022,0,6,131,0,1,5,1,1,0.70%,830,,0.00%,,,,,,,,,,,,,,4101,,,4206,,,,0,0,4,0,,5,No,0,,,,88,0,0,0,,,0,4,43,,,NA,,,0,0,0,,No,,,0,,,,137,,OK,0,137,4.x,,,0,api=2707;mule=1394,,,0,0,,0,,0,,,,112,,4,0,,,,27,,0,3,,,,0,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",3,,14,,,,,,
6d006d9e-f49c-4289-997d-55365c7a6185:toms-workorders-eapi,toms-workorders-eapi,10/27/2022,11,11,276,1,3,5,1,5,2.50%,2415,,0.00%,0,0,0,7,0,1,1,1,1,0.00%,,0.00%,,3208,,,3674,,,,0,0,29,0,,47,No,0,0,,,219,0,0,0,,,0,0,140,,0,NA,0,,0,0,0,,No,,,0,,0,7,298,,OK,0,298,4.x,,21,0,api=1379;mule=1829,0,0,0,0,,165,,0,0,,,76,0,10,0,,0,0,2,7,0,3,0,,0,0,19,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",18,,27,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:toms-workorders-eapi,toms-workorders-eapi,9/12/2022,32,9,240,3,3,4,1,5,2.20%,2055,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,3183,,,3649,,,,0,0,29,0,,48,No,0,0,,,203,0,0,0,,,0,0,123,,0,NA,0,,0,0,0,,No,,,0,,0,0,281,,OK,0,281,4.x,,0,0,api=1355;mule=1828,0,0,0,0,,480,,0,0,,,76,0,10,0,,0,0,0,0,0,3,0,,0,0,30,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",18,,27,,,,,,
6d006d9e-f49c-4289-997d-55365c7a6185:toms-workorders-proxy,toms-workorders-proxy,8/8/2022,0,4,155,0,1,5,1,1,1.10%,1002,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,0.00%,,3125,,,3494,,,,0,0,27,0,,10,No,0,0,,,103,0,0,0,,,0,0,26,,0,NA,0,,0,0,0,,No,,,0,,0,0,159,,OK,0,159,4.x,,0,0,api=1325;mule=1800,0,0,0,0,,0,,0,0,,,72,0,10,0,,0,0,26,0,0,2,0,,0,0,6,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",16,,18,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:udm-accountbilling-sapi,udm-accountbilling-sapi,5/16/2022,0,7,111,0,1,5,1,1,0.50%,969,14.90%,0.00%,,,,,,,,,,,,,,6745,,,8403,,,,0,0,23,0,,11,Yes,0,,,,28,0,0,0,,,0,3,46,,,NA,,,0,0,4,,No,,,0,,,,118,,OK,0,118,4.x,,,0,api=3848;mule=2897,,,0,1,14.90%,0,,0,,,40,162,,8,0,,,,29,,0,7,,,,0,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",15,47,43,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:udm-accounts-sapi-2.0,udm-accounts-sapi,3/9/2022,0,4,209,0,1,5,1,1,0.50%,1828,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,0.00%,,12897,,,14277,,,,0,0,36,0,,40,Yes,0,0,,,52,0,0,1,,,0,9,15,,0,NA,0,,0,0,11,,No,,,0,,0,0,213,,OK,0,213,4.x,,0,0,api=4039;mule=8858,0,0,0,0,,0,,0,0,,,201,0,15,0,,0,0,40,0,0,4,0,,0,0,67,,0,1,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",39,,77,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:udm-accounts-sapi,udm-accounts-sapi,9/29/2022,15,8,178,1,3,5,1,5,0.90%,1967,,0.00%,0,7,1,32,0,3,3,1,1,0.00%,,0.00%,,7432,,,8812,,,,0,0,21,0,,66,Yes,0,9,,,90,0,0,1,,,0,5,84,,0,NA,0,,0,0,5,,No,,,0,,0,40,201,,ERROR,0,201,4.x,,347,0,api=3657;mule=3775,16,0,0,0,,225,,0,0,,,172,0,9,0,,15,0,2,14,0,2,1,,105,0,2255,,0,1,"{""level"":""ERROR"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""3"",""level"":""ERROR""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""3"",""level"":""ERROR""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",22,,41,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:udm-common-controller-sapi,udm-common-controller-sapi,5/16/2022,0,5,205,0,1,5,1,1,1.10%,1918,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,,,5987,,,6473,,,,0,0,34,0,,29,Yes,0,0,,,51,0,0,0,,,0,11,40,,0,NA,0,,0,0,12,,No,,,0,,0,0,210,,OK,0,210,4.x,,0,0,api=3359;mule=2628,0,0,0,0,,0,,0,0,,,190,0,14,0,,0,0,49,0,0,12,0,,0,0,0,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""}],""ignoredConditions"":false}",39,,69,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:udm-datasync-sfdc-sapi,udm-datasync-sfdc-sapi,4/13/2022,0,5,383,0,1,5,1,1,1.30%,3133,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,,,7845,,,8844,,,,0,0,79,0,,72,Yes,0,0,,,108,0,0,0,,,0,7,40,,0,NA,0,,0,0,14,,No,,,0,,0,0,388,,OK,0,388,4.x,,0,0,api=3213;mule=4632,0,0,0,0,,0,,0,0,,,247,0,26,0,,0,0,28,0,0,25,0,,0,0,0,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""}],""ignoredConditions"":false}",113,,155,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:udm-payment-sg-papi,udm-payment-sg-papi,1/24/2022,0,4,89,0,1,5,1,1,0.50%,716,,0.00%,,0,0,14,0,1,1,1,1,0.00%,,0.00%,,4561,,,4808,,,,0,0,21,0,,11,Yes,0,6,,,27,0,0,0,,,0,1,37,,0,NA,0,,0,0,0,,No,,,0,,0,14,93,,OK,0,93,4.x,,106,0,api=2698;mule=1863,3,0,0,0,,0,,0,0,,,102,0,5,0,,0,0,16,5,0,4,0,,0,0,209,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",12,,35,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:udm-payments-sapi,udm-payments-sapi,4/11/2022,0,5,56,0,1,5,1,1,0.30%,498,,0.00%,,,,,,,,,,,,,,4926,,,6362,,,,0,0,8,0,,5,Yes,0,,,,14,0,0,1,,,0,2,18,,,NA,,,0,0,2,,No,,,0,,,,61,,OK,0,61,4.x,,,0,api=3152;mule=1774,,,0,0,,0,,0,,,,157,,5,0,,,,20,,0,1,,,,0,,,0,1,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",9,,21,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:udm-profiles-sapi,udm-profiles-sapi,9/29/2022,28,16,178,1,3,5,1,5,1.30%,1916,,0.00%,0,20,9,50,0,3,3,1,1,0.00%,,0.00%,,4944,,,6350,,,,0,0,24,0,,79,Yes,0,11,,,91,0,0,1,,,0,6,204,,0,NA,0,,0,0,6,,No,,,0,,0,79,222,,ERROR,0,222,4.x,,558,0,api=2978;mule=1966,39,0,0,0,,420,,0,0,,,167,0,9,0,,135,0,2,26,0,7,3,,300,0,495,,0,1,"{""level"":""ERROR"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""3"",""level"":""ERROR""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""3"",""level"":""ERROR""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",17,,43,,,,,,
